"","id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Procedure.Shuffle.1","Response.RT"
"2608","w10050427","","saucer","0",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",6985
"2609","w10068252","tea","saucer","0.333333333333333",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",2090
"2610","w10089375","bowl","saucer","0",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",2990
"2611","w10095301","glass","saucer","0.333333333333333",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",4475
"2612","w10098066_gp","lid","saucer","0",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",5837
"2613","w213840_kdn","plate ","saucer","0.333333333333333",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",4877
"2614","w536517_ag","bowl","saucer","0",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",4050
"2615","w963652_fef","","saucer","0",0,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",3431
"2616","W976865_RH","saucer","saucer","1",1,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",4171
"2617","w993605_ler","saucer","saucer","1",1,4,"Read Pure F B","cup","Study1","S","Study Phase2","Recall2",10520
"2618","5dc797a6a4cc4255f8ea588e","","light","0",0,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",1917
"2619","5e840dbae247c117b20f811a","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3719
"2620","6129b29dc8a1278704650c55","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",1745
"2621","612a953a47a317a5cd6dfc9d","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",2305
"2622","976614","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",2747
"2623","w10023144_kj","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",1992
"2624","w10026376_aah","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3767
"2625","w10027834","knight","light","0.5",0,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",4157
"2626","w10034269_mlg","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",2431
"2627","w10050427","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3088
"2628","w10068252","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",2024
"2629","w10089375","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3689
"2630","w10095301","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3332
"2631","w10098066_gp","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",4783
"2632","w213840_kdn","light ","light","0.833333333333333",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",5779
"2633","w536517_ag","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",2500
"2634","w963652_fef","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",1825
"2635","W976865_RH","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",5437
"2636","w993605_ler","light","light","1",1,4,"Read Pure F B","dark","Study1","S","Study Phase2","Recall2",3799
"2637","5dc797a6a4cc4255f8ea588e","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3866
"2638","5e840dbae247c117b20f811a","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",2120
"2639","6129b29dc8a1278704650c55","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",4181
"2640","612a953a47a317a5cd6dfc9d","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",2872
"2641","976614","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3428
"2642","w10023144_kj","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3226
"2643","w10026376_aah","increase ","increase","0.888888888888889",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",7061
"2644","w10027834","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",6003
"2645","w10034269_mlg","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3416
"2646","w10050427","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3456
"2647","w10068252","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3647
"2648","w10089375","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",70670
"2649","w10095301","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3483
"2650","w10098066_gp","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",8902
"2651","w213840_kdn","increase ","increase","0.888888888888889",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",9762
"2652","w536517_ag","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",2359
"2653","w963652_fef","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",2728
"2654","W976865_RH","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",3488
"2655","w993605_ler","increase","increase","1",1,4,"Read Pure F B","decrease","Study1","S","Study Phase2","Recall2",4318
"2656","5dc797a6a4cc4255f8ea588e","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",2358
"2657","5e840dbae247c117b20f811a","","thaw","0",0,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",1429
"2658","6129b29dc8a1278704650c55","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",2926
"2659","612a953a47a317a5cd6dfc9d","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",4109
"2660","976614","freeze","thaw","0",0,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",4458
"2661","w10023144_kj","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3818
"2662","w10026376_aah","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",4226
"2663","w10027834","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3526
"2664","w10034269_mlg","cold","thaw","0",0,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3905
"2665","w10050427","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3801
"2666","w10068252","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3429
"2667","w10089375","heat","thaw","0.75",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",5321
"2668","w10095301","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",2636
"2669","w10098066_gp","tawn","thaw","0.75",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",7207
"2670","w213840_kdn","thaw ","thaw","0.8",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",22056
"2671","w536517_ag","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",1953
"2672","w963652_fef","freeze","thaw","0",0,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",3411
"2673","W976865_RH","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",2381
"2674","w993605_ler","thaw","thaw","1",1,4,"Read Pure F B","defrost","Study1","S","Study Phase2","Recall2",5320
"2675","5dc797a6a4cc4255f8ea588e","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",5014
"2676","5e840dbae247c117b20f811a","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",1739
"2677","6129b29dc8a1278704650c55","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",3900
"2678","612a953a47a317a5cd6dfc9d","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",2816
"2679","976614","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",8595
"2680","w10023144_kj","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",3225
"2681","w10026376_aah","coin","nickel","0.5",0,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",12014
"2682","w10027834","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",4736
"2683","w10034269_mlg","nickle","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",1925
"2684","w10050427","penny","nickel","0.333333333333333",0,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",2928
"2685","w10068252","nickle","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",4891
"2686","w10089375","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",4519
"2687","w10095301","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",3645
"2688","w10098066_gp","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",8902
"2689","w213840_kdn","nickel ","nickel","0.857142857142857",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",8134
"2690","w536517_ag","nickle","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",3178
"2691","w963652_fef","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",3317
"2692","W976865_RH","nickel","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",4651
"2693","w993605_ler","nickle","nickel","1",1,4,"Read Pure F B","dime","Study1","S","Study Phase2","Recall2",4131
"2694","5dc797a6a4cc4255f8ea588e","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",3484
"2695","5e840dbae247c117b20f811a","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",2760
"2696","6129b29dc8a1278704650c55","","precise","0",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",1881
"2697","612a953a47a317a5cd6dfc9d","change'","precise","0.285714285714286",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",2561
"2698","976614","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",7286
"2699","w10023144_kj","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",3493
"2700","w10026376_aah","same","precise","0.285714285714286",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",10039
"2701","w10027834","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",16840
"2702","w10034269_mlg","different","precise","0.444444444444444",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",2723
"2703","w10050427","number","precise","0.285714285714286",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",5425
"2704","w10068252","guess","precise","0.285714285714286",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",4836
"2705","w10089375","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",40126
"2706","w10095301","about","precise","0",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",4046
"2707","w10098066_gp","presice","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",15696
"2708","w213840_kdn","change ","precise","0.285714285714286",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",18182
"2709","w536517_ag","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",4092
"2710","w963652_fef","estimate","precise","0.375",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",5951
"2711","W976865_RH","precise","precise","1",1,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",3041
"2712","w993605_ler","accurate","precise","0.375",0,4,"Read Pure F B","exact","Study1","S","Study Phase2","Recall2",48149
"2713","5dc797a6a4cc4255f8ea588e","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",3940
"2714","5e840dbae247c117b20f811a","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",1393
"2715","6129b29dc8a1278704650c55","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2311
"2716","612a953a47a317a5cd6dfc9d","second","last","0.166666666666667",0,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2337
"2717","976614","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2993
"2718","w10023144_kj","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2289
"2719","w10026376_aah","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",4449
"2720","w10027834","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",3720
"2721","w10034269_mlg","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",1400
"2722","w10050427","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2634
"2723","w10068252","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2390
"2724","w10089375","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",4216
"2725","w10095301","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",2903
"2726","w10098066_gp","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",5565
"2727","w213840_kdn","last ","last","0.8",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",4420
"2728","w536517_ag","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",1764
"2729","w963652_fef","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",1682
"2730","W976865_RH","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",1672
"2731","w993605_ler","last","last","1",1,4,"Read Pure F B","first","Study1","S","Study Phase2","Recall2",4314
"2732","5dc797a6a4cc4255f8ea588e","","roses","0",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",1166
"2733","5e840dbae247c117b20f811a","fresh","roses","0.6",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",2597
"2734","6129b29dc8a1278704650c55","roses","roses","1",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",3038
"2735","612a953a47a317a5cd6dfc9d","buds","roses","0.2",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",4612
"2736","976614","bouquet","roses","0.142857142857143",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",5323
"2737","w10023144_kj","vase","roses","0.4",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",5579
"2738","w10026376_aah","roses","roses","1",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",3680
"2739","w10027834","pick","roses","0",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",7340
"2740","w10034269_mlg","petal","roses","0.2",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",5501
"2741","w10050427","roses","roses","1",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",2774
"2742","w10068252","rose","roses","0.8",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",2436
"2743","w10089375","petals","roses","0.166666666666667",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",4358
"2744","w10095301","rose","roses","0.8",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",3067
"2745","w10098066_gp","roses","roses","1",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",5490
"2746","w213840_kdn","rose ","roses","0.8",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",14177
"2747","w536517_ag","","roses","0",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",15996
"2748","w963652_fef","","roses","0",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",3748
"2749","W976865_RH","plants","roses","0",0,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",9337
"2750","w993605_ler","roses","roses","1",1,4,"Read Pure F B","flowers","Study1","S","Study Phase2","Recall2",4429
"2751","5dc797a6a4cc4255f8ea588e","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3791
"2752","5e840dbae247c117b20f811a","utensil","knife","0.285714285714286",0,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3657
"2753","6129b29dc8a1278704650c55","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3349
"2754","612a953a47a317a5cd6dfc9d","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",2156
"2755","976614","spoon","knife","0.2",0,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3017
"2756","w10023144_kj","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",4417
"2757","w10026376_aah","knife ","knife","0.833333333333333",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",6248
"2758","w10027834","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3368
"2759","w10034269_mlg","spoon","knife","0.2",0,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3670
"2760","w10050427","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3060
"2761","w10068252","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3343
"2762","w10089375","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",2590
"2763","w10095301","spoon","knife","0.2",0,4,"Read Pure F B","fork","Study1","S","Study Phase","Recall1",3295
"2764","w10095301","spoon","knife","0.2",0,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",4696
"2765","w10098066_gp","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",4967
"2766","w213840_kdn","spoon","knife","0.2",0,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3909
"2767","w536517_ag","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",1866
"2768","w963652_fef","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",1739
"2769","W976865_RH","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",3351
"2770","w993605_ler","knife","knife","1",1,4,"Read Pure F B","fork","Study1","S","Study Phase2","Recall2",4524
"2771","5dc797a6a4cc4255f8ea588e","junk","junk","1",1,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",2736
"2772","5e840dbae247c117b20f811a","waste","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",2018
"2773","6129b29dc8a1278704650c55","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3034
"2774","612a953a47a317a5cd6dfc9d","dump","junk","0.25",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",4516
"2775","976614","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase","Recall1",3368
"2776","976614","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3685
"2777","w10023144_kj","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3179
"2778","w10026376_aah","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",5341
"2779","w10027834","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",5987
"2780","w10034269_mlg","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",8030
"2781","w10050427","dump","junk","0.25",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",4450
"2782","w10068252","truck","junk","0.2",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3184
"2783","w10089375","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",2352
"2784","w10095301","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",2529
"2785","w10098066_gp","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",7412
"2786","w213840_kdn","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",4518
"2787","w536517_ag","waste","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3725
"2788","w963652_fef","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",2951
"2789","W976865_RH","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3649
"2790","w993605_ler","trash","junk","0",0,4,"Read Pure F B","garbage","Study1","S","Study Phase2","Recall2",3369
"2791","5dc797a6a4cc4255f8ea588e","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2689
"2792","5e840dbae247c117b20f811a","out","outside","0.428571428571429",0,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2379
"2793","6129b29dc8a1278704650c55","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2128
"2794","612a953a47a317a5cd6dfc9d","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2607
"2795","976614","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",3032
"2796","w10023144_kj","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",4807
"2797","w10026376_aah","outside ","outside","0.875",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",4508
"2798","w10027834","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",4433
"2799","w10034269_mlg","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",1772
"2800","w10050427","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",3149
"2801","w10068252","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2974
"2802","w10089375","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2823
"2803","w10095301","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",3209
"2804","w10098066_gp","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",5818
"2805","w213840_kdn","outside ","outside","0.875",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",4809
"2806","w536517_ag","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2409
"2807","w963652_fef","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2696
"2808","W976865_RH","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",2026
"2809","w993605_ler","outside","outside","1",1,4,"Read Pure F B","inside","Study1","S","Study Phase2","Recall2",10489
"2810","5dc797a6a4cc4255f8ea588e","","mustard","0",0,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",1895
"2811","5e840dbae247c117b20f811a","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2345
"2812","6129b29dc8a1278704650c55","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2604
"2813","612a953a47a317a5cd6dfc9d","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2422
"2814","976614","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3137
"2815","w10023144_kj","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3198
"2816","w10026376_aah","mustard ","mustard","0.875",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",4539
"2817","w10027834","mayo","mustard","0.285714285714286",0,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",4063
"2818","w10034269_mlg","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2913
"2819","w10050427","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",30030
"2820","w10068252","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",4744
"2821","w10089375","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2534
"2822","w10095301","tomato","mustard","0.428571428571429",0,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3497
"2823","w10098066_gp","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",7553
"2824","w213840_kdn","mustard ","mustard","0.875",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",4846
"2825","w536517_ag","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3667
"2826","w963652_fef","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",2501
"2827","W976865_RH","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3305
"2828","w993605_ler","mustard","mustard","1",1,4,"Read Pure F B","ketchup","Study1","S","Study Phase2","Recall2",3774
"2829","5dc797a6a4cc4255f8ea588e","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",3363
"2830","5e840dbae247c117b20f811a","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",1609
"2831","6129b29dc8a1278704650c55","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",5174
"2832","612a953a47a317a5cd6dfc9d","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",1794
"2833","976614","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",2555
"2834","w10023144_kj","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",34495
"2835","w10026376_aah","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",3785
"2836","w10027834","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",3248
"2837","w10034269_mlg","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",2001
"2838","w10050427","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",2764
"2839","w10068252","limon","lemon","0.8",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",6354
"2840","w10089375","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",2454
"2841","w10095301","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",2817
"2842","w10098066_gp","lemon","lemon","1",1,4,"Read Pure F B","lime","Study1","S","Study Phase2","Recall2",5856
