"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type","List_Type2"
"5efa4610ae765911b83a2ad5","U","Prolific",2988,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",3786,100,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",3001,100,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",7579,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2079,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1914,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",10465,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",7452,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",4328,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1985,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",8114,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",9796,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",3344,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",2636,100,"Frequency","Pure U","Pure U"
"488672","U","USM",3596,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",1241,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",3913,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",20135,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",8370,0,"Frequency","Pure U","Pure U"
"213499","U","USM",2293,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",4897,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",9138,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",1417,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1082,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",1741,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",3491,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1668,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",2483,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",2137,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",3818,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",2263,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",17126,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",3082,100,"Frequency","Pure U","Pure U"
"w994700","U","USM",13457,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",4450,0,"Frequency","Pure U","Pure U"
"488672","U","USM",49160,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",2774,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",6998,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",6400,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",4869,0,"Frequency","Pure U","Pure U"
"213499","U","USM",5071,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",3298,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",6894,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",11169,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",5991,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",4360,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2233,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",5287,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",4261,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",3756,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",3872,100,"Frequency","Pure U","Pure U"
"w10103314","U","USM",1511,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",5075,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",8725,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",4137,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1391,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",5745,100,"Frequency","Pure U","Pure U"
"488672","U","USM",14050,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",6563,100,"Frequency","Pure U","Pure U"
"10038653","U","USM",8484,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",16430,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",1294,0,"Frequency","Pure U","Pure U"
"213499","U","USM",2282,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1216,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",8577,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",1230,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",6383,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",4676,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2793,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",4802,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",2410,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",4676,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",7073,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",6342,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",10115,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",3138,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1811,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",7997,100,"Frequency","Pure U","Pure U"
"488672","U","USM",12537,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",5390,100,"Frequency","Pure U","Pure U"
"10038653","U","USM",5881,100,"Frequency","Pure U","Pure U"
"10066786","U","USM",17039,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",8435,0,"Frequency","Pure U","Pure U"
"213499","U","USM",3256,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",5691,100,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",5630,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",6704,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",2517,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",3965,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",5751,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1614,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",5883,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",27941,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",4811,100,"Frequency","Pure U","Pure U"
"w10118712","U","USM",3105,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",7806,100,"Frequency","Pure U","Pure U"
"w970137","U","USM",2833,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",4550,100,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",14291,100,"Frequency","Pure U","Pure U"
"488672","U","USM",4711,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",2629,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",4438,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",8573,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",4078,0,"Frequency","Pure U","Pure U"
"213499","U","USM",2477,0,"Frequency","Pure U","Pure U"
"213499","U","USM",3688,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",4940,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",5272,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",7267,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1236,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",6494,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",4196,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",2461,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",6988,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",12471,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",11065,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1429,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",17488,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",2416,100,"Frequency","Pure U","Pure U"
"w994700","U","USM",1695,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",4841,0,"Frequency","Pure U","Pure U"
"488672","U","USM",30807,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1491,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",5825,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",9070,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",3454,0,"Frequency","Pure U","Pure U"
"213499","U","USM",4963,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",5195,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",4581,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",2535,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",4364,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",4503,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",6068,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1614,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",17779,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",32883,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",3025,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",6573,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",89854,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",1271,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",4586,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",6768,100,"Frequency","Pure U","Pure U"
"488672","U","USM",12023,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",3429,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",4033,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",6506,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",1959,100,"Frequency","Pure U","Pure U"
"213499","U","USM",2385,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1190,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",7606,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",4575,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",2053,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",4386,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",5447,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",4702,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",9227,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",4722,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",7297,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1656,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",43484,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",7916,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",2023,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",2069,0,"Frequency","Pure U","Pure U"
"488672","U","USM",5248,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",1018,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",5369,100,"Frequency","Pure U","Pure U"
"10066786","U","USM",5900,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",2448,100,"Frequency","Pure U","Pure U"
"213499","U","USM",4316,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1227,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",5723,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",1058,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1344,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",2193,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",4212,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",5554,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",16925,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",2782,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",5536,100,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1710,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",11344,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",2709,100,"Frequency","Pure U","Pure U"
"w994700","U","USM",1261,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",7821,100,"Frequency","Pure U","Pure U"
"488672","U","USM",5764,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",4646,100,"Frequency","Pure U","Pure U"
"10038653","U","USM",3773,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",10315,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",2789,0,"Frequency","Pure U","Pure U"
"213499","U","USM",5557,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1974,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",8034,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",12210,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",5883,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",3355,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",3295,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",2311,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",13769,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",16230,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",4512,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",5957,100,"Frequency","Pure U","Pure U"
"w939844","U","USM",7027,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",2525,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1525,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",14438,100,"Frequency","Pure U","Pure U"
"488672","U","USM",15748,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1419,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",7086,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",5590,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",8950,0,"Frequency","Pure U","Pure U"
"213499","U","USM",4410,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1249,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",900,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",7426,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",1206,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",2704,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",3082,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",4242,100,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1359,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",18041,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",48833,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",1908,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",4646,100,"Frequency","Pure U","Pure U"
"w10118712","U","USM",3677,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",9764,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",3185,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1393,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",7842,0,"Frequency","Pure U","Pure U"
"488672","U","USM",4788,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",2205,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",4385,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",5482,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",6571,0,"Frequency","Pure U","Pure U"
"213499","U","USM",1739,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1042,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",6120,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",3609,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",771,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",3573,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",3599,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",3903,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",7757,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",6387,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",1414,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",2256,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",8677,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",3817,100,"Frequency","Pure U","Pure U"
"w994700","U","USM",4883,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",3460,100,"Frequency","Pure U","Pure U"
"488672","U","USM",12862,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1444,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",2939,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",16059,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",7766,0,"Frequency","Pure U","Pure U"
"213499","U","USM",4575,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1231,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",3664,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",3059,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1375,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",2225,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",6706,100,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",4716,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",2517,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",3342,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",4267,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1994,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",20907,100,"Frequency","Pure U","Pure U"
"w970137","U","USM",12925,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1650,100,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",2390,100,"Frequency","Pure U","Pure U"
"488672","U","USM",2962,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",21312,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",3277,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",7314,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",15779,0,"Frequency","Pure U","Pure U"
"213499","U","USM",3118,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",4441,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",7666,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",5015,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1355,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",5602,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",3115,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",8167,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",7914,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",3597,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",2308,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",4915,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",43254,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",1910,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1802,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",5692,0,"Frequency","Pure U","Pure U"
"488672","U","USM",9538,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",2976,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",4532,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",6790,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",1743,0,"Frequency","Pure U","Pure U"
"213499","U","USM",7724,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1375,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",2891,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",1309,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1264,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",3677,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",3547,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",3818,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",11444,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",4018,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",2939,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",6008,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",7203,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",2416,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1918,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",4269,100,"Frequency","Pure U","Pure U"
"488672","U","USM",6681,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1660,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",3372,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",6943,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",1994,0,"Frequency","Pure U","Pure U"
"213499","U","USM",3611,0,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1246,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",7236,100,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",5216,100,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",1349,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",1760,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2700,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",2867,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",9736,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",5466,100,"Frequency","Pure U","Pure U"
"w10103314","U","USM",5529,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",5232,100,"Frequency","Pure U","Pure U"
"w10118712","U","USM",6810,100,"Frequency","Pure U","Pure U"
"w939844","U","USM",32251,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",2631,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",3968,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",2308,100,"Frequency","Pure U","Pure U"
"488672","U","USM",7538,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1373,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",3869,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",12788,100,"Frequency","Pure U","Pure U"
"10097621","U","USM",1522,0,"Frequency","Pure U","Pure U"
"213499","U","USM",11690,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",1194,0,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",5907,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",5619,0,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",5140,0,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",5183,0,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2559,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",3340,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",14329,0,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",4488,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",1553,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",7854,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",9459,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",6252,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",4542,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",1363,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",14468,100,"Frequency","Pure U","Pure U"
"488672","U","USM",11018,100,"Frequency","Pure U","Pure U"
"10006036","U","USM",1152,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",3756,100,"Frequency","Pure U","Pure U"
"10066786","U","USM",6310,0,"Frequency","Pure U","Pure U"
"10097621","U","USM",3115,0,"Frequency","Pure U","Pure U"
"213499","U","USM",19085,100,"Frequency","Pure U","Pure U"
"58542426733c730001a5d1f4","U","Prolific",6078,100,"Frequency","Pure U","Pure U"
"5d2519a686fe240019764bd5","U","Prolific",5560,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",12568,0,"Frequency","Pure U","Pure U"
"5efa4610ae765911b83a2ad5","U","Prolific",13448,100,"Frequency","Pure U","Pure U"
"5f00fb5e68eebf111a74c947","U","Prolific",3797,100,"Frequency","Pure U","Pure U"
"6115f565c20c53283b069c14","U","Prolific",6488,100,"Frequency","Pure U","Pure U"
"6137d37772474196292ddb24","U","Prolific",2192,0,"Frequency","Pure U","Pure U"
"w10013152_klj","U","USM",1618,0,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",11342,100,"Frequency","Pure U","Pure U"
"w10044769_mad","U","USM",3761,100,"Frequency","Pure U","Pure U"
"w10080302_stt","U","USM",24436,0,"Frequency","Pure U","Pure U"
"w10103314","U","USM",1619,0,"Frequency","Pure U","Pure U"
"w10118712","U","USM",1744,0,"Frequency","Pure U","Pure U"
"w939844","U","USM",55489,0,"Frequency","Pure U","Pure U"
"w970137","U","USM",1907,0,"Frequency","Pure U","Pure U"
"w994700","U","USM",2025,0,"Frequency","Pure U","Pure U"
"w998015_dp","U","USM",5158,100,"Frequency","Pure U","Pure U"
"488672","U","USM",5914,0,"Frequency","Pure U","Pure U"
"10006036","U","USM",1171,0,"Frequency","Pure U","Pure U"
"10038653","U","USM",6097,0,"Frequency","Pure U","Pure U"
"10066786","U","USM",3682,0,"Frequency","Pure U","Pure U"
