"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type","List_Type2"
"992744","B","USM",2780,100,"Frequency","Pure B","Pure B"
"w10003302","B","USM",4926,100,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",6722,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",3424,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",3704,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",3451,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",2932,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",5841,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3608,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",6138,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",7548,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",8563,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",3674,100,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",6950,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",9716,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",4539,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",1021,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",882,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",10814,0,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",2678,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",5506,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2798,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1055,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",4893,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",3323,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",3595,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",5217,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",3922,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",6884,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",4804,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3648,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",4758,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",4779,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",7069,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",5199,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",4430,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",6142,0,"Frequency","Pure B","Pure B"
"w966659","B","USM",2602,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",9252,100,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",6150,0,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",2941,0,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",6128,0,"Frequency","Pure B","Pure B"
"992744","B","USM",1405,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2384,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2527,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",5701,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",1737,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",4853,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",8047,0,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",5997,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",2541,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",5417,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",4169,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",4894,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",10038,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",4133,0,"Frequency","Pure B","Pure B"
"w966659","B","USM",3394,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",14004,100,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",2986,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",3334,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",3295,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2317,100,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2875,100,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2155,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",2787,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",4700,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",3321,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",2555,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",4744,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",5400,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",4278,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",3738,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",4675,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",5815,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",3272,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",5107,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",4112,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",4101,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",12556,100,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",2744,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",3456,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",6762,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",3406,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2317,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2031,100,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",4703,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",2457,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",2828,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",2587,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",7965,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3361,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",5646,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",8069,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",3958,100,"Frequency","Pure B","Pure B"
"w10127566","B","USM",4444,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",6600,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",4293,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",5496,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",1731,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",9211,100,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",4198,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",2604,0,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",3495,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2026,100,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1940,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",3179,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",2840,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",2522,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",7503,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",4337,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",7157,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3751,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",4802,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",5743,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",7960,100,"Frequency","Pure B","Pure B"
"w10127566","B","USM",3825,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",4141,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",3627,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",3574,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",2863,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",959,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",3342,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",2026,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",3181,100,"Frequency","Pure B","Pure B"
"992744","B","USM",3364,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1796,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2790,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",2361,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",3128,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",41873,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",2436,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",9031,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3397,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",4075,100,"Frequency","Pure B","Pure B"
"w10127566","B","USM",5897,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",6662,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",2069,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",5719,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",3934,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",645,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",4968,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",1570,100,"Frequency","Pure B","Pure B"
"992744","B","USM",3080,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1907,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",1773,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",1816,100,"Frequency","Pure B","Pure B"
"w10047048","B","USM",1842,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",1842,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",7477,0,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",9683,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",2526,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",4905,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",6188,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",4806,100,"Frequency","Pure B","Pure B"
"w10127566","B","USM",2912,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",4372,100,"Frequency","Pure B","Pure B"
"w611268","B","USM",3355,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",1945,100,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",6222,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",5217,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",2853,0,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",5899,0,"Frequency","Pure B","Pure B"
"992744","B","USM",6007,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1462,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",3091,0,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",7357,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",16666,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",4532,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",3746,0,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",12323,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",6178,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",1508,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",5138,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",4743,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",5236,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",5113,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",9925,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",10817,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",3604,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",2388,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",11119,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",3556,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",2587,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",7208,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",1909,0,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",9753,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",5019,0,"Frequency","Pure B","Pure B"
"992744","B","USM",3264,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2255,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2592,100,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2403,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2594,100,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2081,0,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",3288,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",2926,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",3272,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",24754,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",3456,0,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",1842,0,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",2894,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",5566,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",4629,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",4208,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3914,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",6020,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",5392,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",8281,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",10428,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",7310,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",2242,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",4495,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",2776,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",5935,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",4855,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",3833,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",4161,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",3835,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",3740,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",8585,0,"Frequency","Pure B","Pure B"
"w966659","B","USM",3221,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",11900,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",15612,100,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",5425,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",3374,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",4694,0,"Frequency","Pure B","Pure B"
"992744","B","USM",966,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2016,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",5624,0,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",1053,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",3629,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",5029,0,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",1370,0,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",2912,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",3357,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",1998,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",10862,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",7183,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",5582,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",4132,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",1800,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",4428,0,"Frequency","Pure B","Pure B"
"w966659","B","USM",2037,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",3242,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",5335,0,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",5746,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",6422,100,"Frequency","Pure B","Pure B"
"992744","B","USM",2804,100,"Frequency","Pure B","Pure B"
"w10003302","B","USM",1052,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",2232,0,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",1690,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",2517,0,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",4461,100,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",5113,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",11578,0,"Frequency","Pure B","Pure B"
"w10082998","B","USM",4555,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",4557,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",8660,0,"Frequency","Pure B","Pure B"
"w10090053","B","USM",8084,100,"Frequency","Pure B","Pure B"
"w10127566","B","USM",5871,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",8274,100,"Frequency","Pure B","Pure B"
"w213951","B","USM",7897,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",5283,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",784,0,"Frequency","Pure B","Pure B"
"60fe4afb35f39993447510cf","B","Prolific",3540,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",2943,100,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",3345,0,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",4029,100,"Frequency","Pure B","Pure B"
"992744","B","USM",3849,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",2391,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",3288,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",2338,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",22233,0,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",1990,0,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",5616,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",2367,100,"Frequency","Pure B","Pure B"
"w10085119","B","USM",2954,0,"Frequency","Pure B","Pure B"
"w10089035","B","USM",7155,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",6294,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",4774,100,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",7378,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",5087,0,"Frequency","Pure B","Pure B"
"w966659","B","USM",3130,0,"Frequency","Pure B","Pure B"
"610050e7d8d86294d5859991","B","Prolific",13890,0,"Frequency","Pure B","Pure B"
"610220ccc7002ec5f3d91f73","B","Prolific",1706,100,"Frequency","Pure B","Pure B"
"610daaff85f91115ca6322b5","B","Prolific",6417,0,"Frequency","Pure B","Pure B"
"992744","B","USM",1573,0,"Frequency","Pure B","Pure B"
"w10003302","B","USM",816,0,"Frequency","Pure B","Pure B"
"w10011423_chc","B","USM",4166,100,"Frequency","Pure B","Pure B"
"w10039584_msc","B","USM",3919,0,"Frequency","Pure B","Pure B"
"w10047048","B","USM",2436,100,"Frequency","Pure B","Pure B"
"w10053586_akc","B","USM",9829,0,"Frequency","Pure B","Pure B"
"w10070340_ACM","B","USM",2947,100,"Frequency","Pure B","Pure B"
"w10079950_bas","B","USM",3869,100,"Frequency","Pure B","Pure B"
"w10082998","B","USM",1614,0,"Frequency","Pure B","Pure B"
"w10085119","B","USM",5643,100,"Frequency","Pure B","Pure B"
"w10089035","B","USM",8565,100,"Frequency","Pure B","Pure B"
"w10090053","B","USM",8514,0,"Frequency","Pure B","Pure B"
"w10127566","B","USM",8086,0,"Frequency","Pure B","Pure B"
"w194865_bg","B","USM",7719,0,"Frequency","Pure B","Pure B"
"w213951","B","USM",5007,0,"Frequency","Pure B","Pure B"
"w611268","B","USM",4608,100,"Frequency","Pure B","Pure B"
"w966659","B","USM",3300,0,"Frequency","Pure B","Pure B"
"10070035","B","USM",4272,0,"JOL","Pure B","Pure B"
"10070035","B","USM",2794,0,"JOL","Pure B","Pure B"
"10086350","B","USM",9433,0,"JOL","Pure B","Pure B"
"10086350","B","USM",7452,100,"JOL","Pure B","Pure B"
"5f469dcf5fcb5d0355771013","B","Prolific",41571,0,"JOL","Pure B","Pure B"
"5f469dcf5fcb5d0355771013","B","Prolific",34495,0,"JOL","Pure B","Pure B"
"6107f9e8061c91d7571f4fd8","B","Prolific",4882,0,"JOL","Pure B","Pure B"
"6107f9e8061c91d7571f4fd8","B","Prolific",2371,0,"JOL","Pure B","Pure B"
"6108259e1c4261e8acfc5f8e","B","Prolific",1657,0,"JOL","Pure B","Pure B"
"6108259e1c4261e8acfc5f8e","B","Prolific",854,0,"JOL","Pure B","Pure B"
"811164","B","USM",10952,100,"JOL","Pure B","Pure B"
"811164","B","USM",5996,0,"JOL","Pure B","Pure B"
"992887","B","USM",8271,100,"JOL","Pure B","Pure B"
"992887","B","USM",4338,0,"JOL","Pure B","Pure B"
"w10014516_nck","B","USM",6105,0,"JOL","Pure B","Pure B"
"w10014516_nck","B","USM",16242,0,"JOL","Pure B","Pure B"
"w10019508ma","B","USM",2976,100,"JOL","Pure B","Pure B"
"w10019508ma","B","USM",3235,0,"JOL","Pure B","Pure B"
"w10030814_cms","B","USM",22458,100,"JOL","Pure B","Pure B"
"w10030814_cms","B","USM",8020,100,"JOL","Pure B","Pure B"
"w10039736","B","USM",5323,0,"JOL","Pure B","Pure B"
"w10039736","B","USM",2836,0,"JOL","Pure B","Pure B"
"w10047057","B","USM",2158,0,"JOL","Pure B","Pure B"
"w10047057","B","USM",1666,0,"JOL","Pure B","Pure B"
"w10075529","B","USM",1489,0,"JOL","Pure B","Pure B"
"w10075529","B","USM",1445,0,"JOL","Pure B","Pure B"
"w10080238","B","USM",3535,0,"JOL","Pure B","Pure B"
"w10080238","B","USM",3860,0,"JOL","Pure B","Pure B"
"w10080416_AMH","B","USM",6477,0,"JOL","Pure B","Pure B"
"w10080416_AMH","B","USM",5070,0,"JOL","Pure B","Pure B"
"w10083153","B","USM",11341,100,"JOL","Pure B","Pure B"
"w10083153","B","USM",4860,0,"JOL","Pure B","Pure B"
"w11033094_bnc","B","USM",3890,100,"JOL","Pure B","Pure B"
"w11033094_bnc","B","USM",16927,0,"JOL","Pure B","Pure B"
"w549444","B","USM",6527,0,"JOL","Pure B","Pure B"
"w549444","B","USM",6397,0,"JOL","Pure B","Pure B"
"w954701","B","USM",1825,0,"JOL","Pure B","Pure B"
"w954701","B","USM",2218,0,"JOL","Pure B","Pure B"
"w975146","B","USM",15018,100,"JOL","Pure B","Pure B"
"w975146","B","USM",7373,100,"JOL","Pure B","Pure B"
"w985399_mkb","B","USM",6031,0,"JOL","Pure B","Pure B"
"w985399_mkb","B","USM",4330,0,"JOL","Pure B","Pure B"
"10070035","B","USM",5479,100,"JOL","Pure B","Pure B"
"10086350","B","USM",6501,0,"JOL","Pure B","Pure B"
"5f469dcf5fcb5d0355771013","B","Prolific",16671,0,"JOL","Pure B","Pure B"
"6107f9e8061c91d7571f4fd8","B","Prolific",2588,0,"JOL","Pure B","Pure B"
"6108259e1c4261e8acfc5f8e","B","Prolific",3800,0,"JOL","Pure B","Pure B"
"811164","B","USM",4600,0,"JOL","Pure B","Pure B"
"992887","B","USM",2265,0,"JOL","Pure B","Pure B"
"w10014516_nck","B","USM",10110,0,"JOL","Pure B","Pure B"
"w10019508ma","B","USM",3694,0,"JOL","Pure B","Pure B"
"w10030814_cms","B","USM",3761,0,"JOL","Pure B","Pure B"
"w10039736","B","USM",14894,0,"JOL","Pure B","Pure B"
"w10047057","B","USM",3115,0,"JOL","Pure B","Pure B"
"w10075529","B","USM",3182,0,"JOL","Pure B","Pure B"
"w10080238","B","USM",8705,100,"JOL","Pure B","Pure B"
"w10080416_AMH","B","USM",3360,0,"JOL","Pure B","Pure B"
"w10083153","B","USM",3326,100,"JOL","Pure B","Pure B"
"w11033094_bnc","B","USM",3717,0,"JOL","Pure B","Pure B"
"w549444","B","USM",5128,0,"JOL","Pure B","Pure B"
"w954701","B","USM",4028,0,"JOL","Pure B","Pure B"
"w975146","B","USM",4454,0,"JOL","Pure B","Pure B"
"w985399_mkb","B","USM",4518,0,"JOL","Pure B","Pure B"
"10070035","B","USM",4567,0,"JOL","Pure B","Pure B"
"10086350","B","USM",7288,100,"JOL","Pure B","Pure B"
"5f469dcf5fcb5d0355771013","B","Prolific",18072,100,"JOL","Pure B","Pure B"
"6107f9e8061c91d7571f4fd8","B","Prolific",2535,100,"JOL","Pure B","Pure B"
"6108259e1c4261e8acfc5f8e","B","Prolific",2107,0,"JOL","Pure B","Pure B"
"811164","B","USM",7501,100,"JOL","Pure B","Pure B"
"992887","B","USM",1650,0,"JOL","Pure B","Pure B"
"992887","B","USM",5766,100,"JOL","Pure B","Pure B"
"w10014516_nck","B","USM",7195,100,"JOL","Pure B","Pure B"
"w10019508ma","B","USM",2505,0,"JOL","Pure B","Pure B"
"w10030814_cms","B","USM",4611,100,"JOL","Pure B","Pure B"
"w10039736","B","USM",16400,0,"JOL","Pure B","Pure B"
"w10047057","B","USM",1054,0,"JOL","Pure B","Pure B"
"w10075529","B","USM",2012,0,"JOL","Pure B","Pure B"
"w10080238","B","USM",5925,100,"JOL","Pure B","Pure B"
"w10080416_AMH","B","USM",2705,100,"JOL","Pure B","Pure B"
"w10083153","B","USM",4920,100,"JOL","Pure B","Pure B"
"w11033094_bnc","B","USM",2588,100,"JOL","Pure B","Pure B"
"w549444","B","USM",9845,0,"JOL","Pure B","Pure B"
"w954701","B","USM",7379,0,"JOL","Pure B","Pure B"
"w975146","B","USM",3259,100,"JOL","Pure B","Pure B"
"w985399_mkb","B","USM",9605,100,"JOL","Pure B","Pure B"
"10070035","B","USM",2524,0,"JOL","Pure B","Pure B"
"10070035","B","USM",3691,0,"JOL","Pure B","Pure B"
"10086350","B","USM",5955,0,"JOL","Pure B","Pure B"
"10086350","B","USM",6590,100,"JOL","Pure B","Pure B"
"5f469dcf5fcb5d0355771013","B","Prolific",10883,0,"JOL","Pure B","Pure B"
