"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type"
"5e80b7427567f07891655e7e","U","Prolific",2422,100,"READ","Pure U"
"984021","U","USM",1013,0,"READ","Pure U"
"999552","U","USM",4691,0,"READ","Pure U"
"w10000509_bb","U","USM",3061,0,"READ","Pure U"
"w10011351","U","USM",7161,0,"READ","Pure U"
"w10016360_akl","U","USM",2626,0,"READ","Pure U"
"w10020014_rhc","U","USM",2032,100,"READ","Pure U"
"w10052476","U","USM",3317,0,"READ","Pure U"
"w10064255","U","USM",1864,100,"READ","Pure U"
"w10081238_kdg","U","USM",4611,0,"READ","Pure U"
"w10082046","U","USM",23973,0,"READ","Pure U"
"w10086368_DNAW","U","USM",1991,100,"READ","Pure U"
"w214163","U","USM",6661,0,"READ","Pure U"
"w217559","U","USM",2901,0,"READ","Pure U"
"w920605_ajd","U","USM",6950,0,"READ","Pure U"
"w959252","U","USM",2728,0,"READ","Pure U"
"w962535","U","USM",11189,100,"READ","Pure U"
"10070643","U","USM",3586,0,"READ","Pure U"
"10109468","U","USM",6862,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4276,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",1782,0,"READ","Pure U"
"984021","U","USM",925,0,"READ","Pure U"
"999552","U","USM",1092,0,"READ","Pure U"
"w10000509_bb","U","USM",2453,0,"READ","Pure U"
"w10011351","U","USM",8430,0,"READ","Pure U"
"w10016360_akl","U","USM",1527,0,"READ","Pure U"
"w10020014_rhc","U","USM",1702,0,"READ","Pure U"
"w10052476","U","USM",2015,100,"READ","Pure U"
"w10064255","U","USM",7289,0,"READ","Pure U"
"w10081238_kdg","U","USM",3823,0,"READ","Pure U"
"w10082046","U","USM",1664,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2711,100,"READ","Pure U"
"w214163","U","USM",3605,0,"READ","Pure U"
"w217559","U","USM",2900,0,"READ","Pure U"
"w920605_ajd","U","USM",6669,0,"READ","Pure U"
"w959252","U","USM",1952,100,"READ","Pure U"
"w962535","U","USM",5267,0,"READ","Pure U"
"10070643","U","USM",1710,0,"READ","Pure U"
"10109468","U","USM",6117,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",7175,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",10402,0,"READ","Pure U"
"984021","U","USM",977,0,"READ","Pure U"
"999552","U","USM",1069,0,"READ","Pure U"
"w10000509_bb","U","USM",3801,0,"READ","Pure U"
"w10011351","U","USM",7975,0,"READ","Pure U"
"w10016360_akl","U","USM",3055,0,"READ","Pure U"
"w10020014_rhc","U","USM",7169,0,"READ","Pure U"
"w10052476","U","USM",2473,0,"READ","Pure U"
"w10064255","U","USM",3493,0,"READ","Pure U"
"w10081238_kdg","U","USM",7298,0,"READ","Pure U"
"w10082046","U","USM",1376,0,"READ","Pure U"
"w10086368_DNAW","U","USM",3606,100,"READ","Pure U"
"w214163","U","USM",7847,0,"READ","Pure U"
"w217559","U","USM",3519,0,"READ","Pure U"
"w920605_ajd","U","USM",5226,0,"READ","Pure U"
"w959252","U","USM",3476,100,"READ","Pure U"
"w962535","U","USM",16130,0,"READ","Pure U"
"10070643","U","USM",2079,0,"READ","Pure U"
"10109468","U","USM",5688,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4591,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2532,0,"READ","Pure U"
"984021","U","USM",744,0,"READ","Pure U"
"999552","U","USM",755,0,"READ","Pure U"
"w10000509_bb","U","USM",3599,0,"READ","Pure U"
"w10011351","U","USM",7888,0,"READ","Pure U"
"w10016360_akl","U","USM",2209,100,"READ","Pure U"
"w10020014_rhc","U","USM",2198,0,"READ","Pure U"
"w10052476","U","USM",2204,0,"READ","Pure U"
"w10064255","U","USM",2555,100,"READ","Pure U"
"w10081238_kdg","U","USM",12522,100,"READ","Pure U"
"w10082046","U","USM",6025,0,"READ","Pure U"
"w10086368_DNAW","U","USM",1585,0,"READ","Pure U"
"w214163","U","USM",5551,0,"READ","Pure U"
"w217559","U","USM",1223,0,"READ","Pure U"
"w920605_ajd","U","USM",10142,100,"READ","Pure U"
"w959252","U","USM",2955,0,"READ","Pure U"
"w962535","U","USM",11886,0,"READ","Pure U"
"10070643","U","USM",1802,0,"READ","Pure U"
"10109468","U","USM",13655,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3543,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",8717,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",6421,0,"READ","Pure U"
"984021","U","USM",3152,0,"READ","Pure U"
"999552","U","USM",936,0,"READ","Pure U"
"w10000509_bb","U","USM",1850,0,"READ","Pure U"
"w10011351","U","USM",6421,0,"READ","Pure U"
"w10016360_akl","U","USM",3070,100,"READ","Pure U"
"w10020014_rhc","U","USM",1378,0,"READ","Pure U"
"w10052476","U","USM",4018,0,"READ","Pure U"
"w10064255","U","USM",2059,100,"READ","Pure U"
"w10081238_kdg","U","USM",9346,0,"READ","Pure U"
"w10082046","U","USM",8755,0,"READ","Pure U"
"w10086368_DNAW","U","USM",7063,100,"READ","Pure U"
"w214163","U","USM",5047,0,"READ","Pure U"
"w217559","U","USM",2363,0,"READ","Pure U"
"w920605_ajd","U","USM",6328,0,"READ","Pure U"
"w959252","U","USM",5304,0,"READ","Pure U"
"w962535","U","USM",1733,100,"READ","Pure U"
"10070643","U","USM",5640,0,"READ","Pure U"
"10109468","U","USM",23195,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",7664,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",6190,0,"READ","Pure U"
"984021","U","USM",2536,0,"READ","Pure U"
"999552","U","USM",846,0,"READ","Pure U"
"w10000509_bb","U","USM",6561,0,"READ","Pure U"
"w10011351","U","USM",17351,0,"READ","Pure U"
"w10016360_akl","U","USM",1813,0,"READ","Pure U"
"w10020014_rhc","U","USM",1527,0,"READ","Pure U"
"w10052476","U","USM",3120,100,"READ","Pure U"
"w10064255","U","USM",7281,0,"READ","Pure U"
"w10081238_kdg","U","USM",6169,0,"READ","Pure U"
"w10081238_kdg","U","USM",5039,0,"READ","Pure U"
"w10082046","U","USM",3806,0,"READ","Pure U"
"w10086368_DNAW","U","USM",13345,0,"READ","Pure U"
"w214163","U","USM",7525,0,"READ","Pure U"
"w217559","U","USM",4936,0,"READ","Pure U"
"w920605_ajd","U","USM",2954,0,"READ","Pure U"
"w959252","U","USM",2031,0,"READ","Pure U"
"w962535","U","USM",1984,100,"READ","Pure U"
"10070643","U","USM",2856,0,"READ","Pure U"
"10109468","U","USM",20837,0,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",5231,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2670,0,"READ","Pure U"
"984021","U","USM",963,0,"READ","Pure U"
"999552","U","USM",893,0,"READ","Pure U"
"w10000509_bb","U","USM",9338,0,"READ","Pure U"
"w10011351","U","USM",4849,0,"READ","Pure U"
"w10016360_akl","U","USM",2582,0,"READ","Pure U"
"w10020014_rhc","U","USM",3997,0,"READ","Pure U"
"w10052476","U","USM",2651,0,"READ","Pure U"
"w10064255","U","USM",3241,100,"READ","Pure U"
"w10081238_kdg","U","USM",5226,0,"READ","Pure U"
"w10082046","U","USM",7346,0,"READ","Pure U"
"w10086368_DNAW","U","USM",6664,0,"READ","Pure U"
"w214163","U","USM",3374,0,"READ","Pure U"
"w217559","U","USM",3783,0,"READ","Pure U"
"w920605_ajd","U","USM",15453,100,"READ","Pure U"
"w959252","U","USM",3032,0,"READ","Pure U"
"w962535","U","USM",13955,0,"READ","Pure U"
"10070643","U","USM",3126,0,"READ","Pure U"
"10109468","U","USM",23089,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",7851,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2595,0,"READ","Pure U"
"984021","U","USM",3575,0,"READ","Pure U"
"999552","U","USM",848,0,"READ","Pure U"
"w10000509_bb","U","USM",3834,0,"READ","Pure U"
"w10011351","U","USM",5790,0,"READ","Pure U"
"w10016360_akl","U","USM",3545,0,"READ","Pure U"
"w10020014_rhc","U","USM",10026,0,"READ","Pure U"
"w10052476","U","USM",6915,0,"READ","Pure U"
"w10064255","U","USM",3379,0,"READ","Pure U"
"w10081238_kdg","U","USM",7836,0,"READ","Pure U"
"w10082046","U","USM",898,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2151,0,"READ","Pure U"
"w214163","U","USM",2880,0,"READ","Pure U"
"w217559","U","USM",2877,0,"READ","Pure U"
"w920605_ajd","U","USM",3488,0,"READ","Pure U"
"w959252","U","USM",2732,0,"READ","Pure U"
"w962535","U","USM",6262,0,"READ","Pure U"
"10070643","U","USM",2414,0,"READ","Pure U"
"10109468","U","USM",28478,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4541,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2853,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",1283,0,"READ","Pure U"
"984021","U","USM",2505,0,"READ","Pure U"
"984021","U","USM",2311,100,"READ","Pure U"
"999552","U","USM",1063,0,"READ","Pure U"
"w10000509_bb","U","USM",2552,100,"READ","Pure U"
"w10011351","U","USM",4426,0,"READ","Pure U"
"w10016360_akl","U","USM",2222,100,"READ","Pure U"
"w10020014_rhc","U","USM",4228,0,"READ","Pure U"
"w10052476","U","USM",2056,100,"READ","Pure U"
"w10064255","U","USM",1950,100,"READ","Pure U"
"w10081238_kdg","U","USM",2435,0,"READ","Pure U"
"w10082046","U","USM",2511,0,"READ","Pure U"
"w10086368_DNAW","U","USM",3573,0,"READ","Pure U"
"w214163","U","USM",5580,0,"READ","Pure U"
"w217559","U","USM",3793,0,"READ","Pure U"
"w920605_ajd","U","USM",3723,0,"READ","Pure U"
"w959252","U","USM",1882,0,"READ","Pure U"
"w962535","U","USM",68879,0,"READ","Pure U"
"10070643","U","USM",2832,0,"READ","Pure U"
"10109468","U","USM",18255,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",22033,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",6275,0,"READ","Pure U"
"984021","U","USM",1457,0,"READ","Pure U"
"999552","U","USM",1760,0,"READ","Pure U"
"w10000509_bb","U","USM",6469,0,"READ","Pure U"
"w10011351","U","USM",17502,0,"READ","Pure U"
"w10016360_akl","U","USM",8699,0,"READ","Pure U"
"w10020014_rhc","U","USM",1508,0,"READ","Pure U"
"w10052476","U","USM",4618,100,"READ","Pure U"
"w10064255","U","USM",5078,0,"READ","Pure U"
"w10081238_kdg","U","USM",6304,0,"READ","Pure U"
"w10082046","U","USM",4584,0,"READ","Pure U"
"w10086368_DNAW","U","USM",1929,0,"READ","Pure U"
"w214163","U","USM",2820,0,"READ","Pure U"
"w217559","U","USM",2940,0,"READ","Pure U"
"w920605_ajd","U","USM",9683,0,"READ","Pure U"
"w959252","U","USM",3461,0,"READ","Pure U"
"w962535","U","USM",11078,100,"READ","Pure U"
"10070643","U","USM",8659,0,"READ","Pure U"
"10109468","U","USM",33247,100,"READ","Pure U"
"10109468","U","USM",40945,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",6426,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2869,0,"READ","Pure U"
"984021","U","USM",931,0,"READ","Pure U"
"999552","U","USM",934,0,"READ","Pure U"
"w10000509_bb","U","USM",7397,0,"READ","Pure U"
"w10011351","U","USM",8412,0,"READ","Pure U"
"w10016360_akl","U","USM",2984,0,"READ","Pure U"
"w10020014_rhc","U","USM",5440,0,"READ","Pure U"
"w10052476","U","USM",4553,100,"READ","Pure U"
"w10064255","U","USM",4995,0,"READ","Pure U"
"w10081238_kdg","U","USM",4575,0,"READ","Pure U"
"w10082046","U","USM",4477,0,"READ","Pure U"
"w10086368_DNAW","U","USM",2370,0,"READ","Pure U"
"w214163","U","USM",3195,0,"READ","Pure U"
"w217559","U","USM",4039,0,"READ","Pure U"
"w920605_ajd","U","USM",8592,0,"READ","Pure U"
"w959252","U","USM",2560,0,"READ","Pure U"
"w962535","U","USM",37427,100,"READ","Pure U"
"10070643","U","USM",2237,0,"READ","Pure U"
"10109468","U","USM",17805,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",6951,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",3561,0,"READ","Pure U"
"984021","U","USM",8803,0,"READ","Pure U"
"999552","U","USM",1132,0,"READ","Pure U"
"w10000509_bb","U","USM",6714,0,"READ","Pure U"
"w10011351","U","USM",4275,100,"READ","Pure U"
"w10016360_akl","U","USM",2148,0,"READ","Pure U"
"w10020014_rhc","U","USM",3210,0,"READ","Pure U"
"w10052476","U","USM",3644,0,"READ","Pure U"
"w10064255","U","USM",3406,0,"READ","Pure U"
"w10081238_kdg","U","USM",7206,0,"READ","Pure U"
"w10082046","U","USM",4077,0,"READ","Pure U"
"w10086368_DNAW","U","USM",1097,0,"READ","Pure U"
"w214163","U","USM",5778,0,"READ","Pure U"
"w217559","U","USM",3978,0,"READ","Pure U"
"w920605_ajd","U","USM",3790,0,"READ","Pure U"
"w959252","U","USM",5563,0,"READ","Pure U"
"w962535","U","USM",1003,0,"READ","Pure U"
"10070643","U","USM",2754,0,"READ","Pure U"
"10109468","U","USM",8781,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",3854,100,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",4134,0,"READ","Pure U"
"984021","U","USM",4259,100,"READ","Pure U"
"999552","U","USM",4201,100,"READ","Pure U"
"w10000509_bb","U","USM",2150,0,"READ","Pure U"
"w10011351","U","USM",10848,0,"READ","Pure U"
"w10016360_akl","U","USM",1865,100,"READ","Pure U"
"w10020014_rhc","U","USM",3917,0,"READ","Pure U"
"w10052476","U","USM",5135,0,"READ","Pure U"
"w10064255","U","USM",2715,100,"READ","Pure U"
"w10081238_kdg","U","USM",12834,0,"READ","Pure U"
"w10082046","U","USM",7056,100,"READ","Pure U"
"w10086368_DNAW","U","USM",36065,0,"READ","Pure U"
"w214163","U","USM",2546,100,"READ","Pure U"
"w217559","U","USM",5370,0,"READ","Pure U"
"w920605_ajd","U","USM",5604,100,"READ","Pure U"
"w959252","U","USM",3478,100,"READ","Pure U"
"w962535","U","USM",12628,0,"READ","Pure U"
"10070643","U","USM",3344,0,"READ","Pure U"
"10109468","U","USM",7858,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",10172,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",9565,0,"READ","Pure U"
"984021","U","USM",3157,100,"READ","Pure U"
"999552","U","USM",1539,0,"READ","Pure U"
"w10000509_bb","U","USM",6489,0,"READ","Pure U"
"w10011351","U","USM",6513,0,"READ","Pure U"
"w10016360_akl","U","USM",1609,0,"READ","Pure U"
"w10020014_rhc","U","USM",2117,0,"READ","Pure U"
"w10052476","U","USM",3070,0,"READ","Pure U"
"w10064255","U","USM",3911,0,"READ","Pure U"
"w10081238_kdg","U","USM",9807,0,"READ","Pure U"
"w10082046","U","USM",1870,0,"READ","Pure U"
"w10086368_DNAW","U","USM",20687,0,"READ","Pure U"
"w214163","U","USM",4547,0,"READ","Pure U"
"w217559","U","USM",2052,0,"READ","Pure U"
"w920605_ajd","U","USM",11361,0,"READ","Pure U"
"w959252","U","USM",1990,0,"READ","Pure U"
"w962535","U","USM",1336,0,"READ","Pure U"
"10070643","U","USM",3035,0,"READ","Pure U"
"10109468","U","USM",18348,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",33557,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",9985,0,"READ","Pure U"
"984021","U","USM",1144,0,"READ","Pure U"
"999552","U","USM",1443,0,"READ","Pure U"
"w10000509_bb","U","USM",2485,0,"READ","Pure U"
"w10011351","U","USM",9915,0,"READ","Pure U"
"w10016360_akl","U","USM",1465,0,"READ","Pure U"
"w10020014_rhc","U","USM",2909,0,"READ","Pure U"
"w10052476","U","USM",9354,0,"READ","Pure U"
"w10064255","U","USM",2516,0,"READ","Pure U"
"w10081238_kdg","U","USM",5120,0,"READ","Pure U"
"w10082046","U","USM",3737,100,"READ","Pure U"
"w10086368_DNAW","U","USM",2229,0,"READ","Pure U"
"w214163","U","USM",10605,0,"READ","Pure U"
"w217559","U","USM",6347,0,"READ","Pure U"
"w920605_ajd","U","USM",18852,0,"READ","Pure U"
"w959252","U","USM",1798,0,"READ","Pure U"
"w962535","U","USM",52318,100,"READ","Pure U"
"10070643","U","USM",2120,0,"READ","Pure U"
"10109468","U","USM",12960,100,"READ","Pure U"
"5a08ea4ab921bc0001e1c10a","U","Prolific",4678,0,"READ","Pure U"
"5e80b7427567f07891655e7e","U","Prolific",2951,0,"READ","Pure U"
"984021","U","USM",1481,0,"READ","Pure U"
"999552","U","USM",3022,0,"READ","Pure U"
"w10000509_bb","U","USM",5603,0,"READ","Pure U"
"w10011351","U","USM",5023,0,"READ","Pure U"
"w10016360_akl","U","USM",1927,0,"READ","Pure U"
"w10020014_rhc","U","USM",746,0,"READ","Pure U"
"w10052476","U","USM",2369,0,"READ","Pure U"
"w10064255","U","USM",2796,0,"READ","Pure U"
"w10081238_kdg","U","USM",2557,0,"READ","Pure U"
"w10082046","U","USM",914,0,"READ","Pure U"
"w10086368_DNAW","U","USM",25368,0,"READ","Pure U"
"w214163","U","USM",3801,0,"READ","Pure U"
"w217559","U","USM",3305,0,"READ","Pure U"
"w920605_ajd","U","USM",3881,0,"READ","Pure U"
"w959252","U","USM",7025,0,"READ","Pure U"
"w962535","U","USM",2541,0,"READ","Pure U"
"10081238_kdg","U","USM",9849,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",7503,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",6587,100,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",8148,0,"READ","Pure U"
"w10003302_MPR","U","USM",2050,0,"READ","Pure U"
"w10004245","U","USM",6581,0,"READ","Pure U"
"w10006900_vls","U","USM",2106,100,"READ","Pure U"
"w10011550","U","USM",1819,0,"READ","Pure U"
"w10011550","U","USM",9620,100,"READ","Pure U"
"w10012079","U","USM",7707,0,"READ","Pure U"
"w10030908_mob","U","USM",11437,0,"READ","Pure U"
"w10030908_mob","U","USM",8073,100,"READ","Pure U"
"w10046516_ajl","U","USM",12304,0,"READ","Pure U"
"w10056406_ap","U","USM",3723,100,"READ","Pure U"
"w10084785_adb","U","USM",3048,100,"READ","Pure U"
"w10108610","U","USM",6187,0,"READ","Pure U"
"w976314_bas","U","USM",15917,100,"READ","Pure U"
"10081238_kdg","U","USM",14251,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",7027,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",2732,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",1512,0,"READ","Pure U"
"w10003302_MPR","U","USM",3411,0,"READ","Pure U"
"w10004245","U","USM",792,0,"READ","Pure U"
"w10006900_vls","U","USM",1602,0,"READ","Pure U"
"w10011550","U","USM",1242,0,"READ","Pure U"
"w10012079","U","USM",3147,0,"READ","Pure U"
"w10030908_mob","U","USM",23113,0,"READ","Pure U"
"w10046516_ajl","U","USM",2220,100,"READ","Pure U"
"w10056406_ap","U","USM",4739,100,"READ","Pure U"
"w10084785_adb","U","USM",14598,100,"READ","Pure U"
"w10108610","U","USM",4100,0,"READ","Pure U"
"w976314_bas","U","USM",582,0,"READ","Pure U"
"10081238_kdg","U","USM",15945,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",3760,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",3322,0,"READ","Pure U"
"w10003302_MPR","U","USM",2003,0,"READ","Pure U"
"w10004245","U","USM",1598,0,"READ","Pure U"
"w10006900_vls","U","USM",1173,0,"READ","Pure U"
"w10011550","U","USM",3238,0,"READ","Pure U"
"w10012079","U","USM",3264,0,"READ","Pure U"
"w10030908_mob","U","USM",7501,0,"READ","Pure U"
"w10046516_ajl","U","USM",3496,100,"READ","Pure U"
"w10056406_ap","U","USM",1784,0,"READ","Pure U"
"w10084785_adb","U","USM",4492,0,"READ","Pure U"
"w10108610","U","USM",2866,0,"READ","Pure U"
"w976314_bas","U","USM",1857,0,"READ","Pure U"
"10081238_kdg","U","USM",8572,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",3628,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",4499,0,"READ","Pure U"
"w10003302_MPR","U","USM",2106,0,"READ","Pure U"
"w10004245","U","USM",850,0,"READ","Pure U"
"w10006900_vls","U","USM",3650,0,"READ","Pure U"
"w10011550","U","USM",3535,0,"READ","Pure U"
"w10012079","U","USM",3202,0,"READ","Pure U"
"w10030908_mob","U","USM",3704,100,"READ","Pure U"
"w10046516_ajl","U","USM",7184,0,"READ","Pure U"
"w10056406_ap","U","USM",3206,100,"READ","Pure U"
"w10084785_adb","U","USM",4503,100,"READ","Pure U"
"w10108610","U","USM",4061,0,"READ","Pure U"
"w976314_bas","U","USM",5377,100,"READ","Pure U"
"10081238_kdg","U","USM",1907,100,"READ","Pure U"
"10081238_kdg","U","USM",1755,100,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",5647,100,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",2257,0,"READ","Pure U"
"w10003302_MPR","U","USM",4735,0,"READ","Pure U"
"w10004245","U","USM",1756,100,"READ","Pure U"
"w10006900_vls","U","USM",16359,100,"READ","Pure U"
"w10011550","U","USM",2445,0,"READ","Pure U"
"w10012079","U","USM",5401,0,"READ","Pure U"
"w10030908_mob","U","USM",14906,100,"READ","Pure U"
"w10046516_ajl","U","USM",2642,100,"READ","Pure U"
"w10056406_ap","U","USM",1704,100,"READ","Pure U"
"w10084785_adb","U","USM",3774,100,"READ","Pure U"
"w10108610","U","USM",3046,0,"READ","Pure U"
"w976314_bas","U","USM",16923,100,"READ","Pure U"
"10081238_kdg","U","USM",2860,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",4525,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",3651,100,"READ","Pure U"
"w10003302_MPR","U","USM",2812,0,"READ","Pure U"
"w10004245","U","USM",738,0,"READ","Pure U"
"w10006900_vls","U","USM",2800,100,"READ","Pure U"
"w10011550","U","USM",2819,100,"READ","Pure U"
"w10012079","U","USM",3712,0,"READ","Pure U"
"w10012079","U","USM",2799,100,"READ","Pure U"
"w10030908_mob","U","USM",4131,100,"READ","Pure U"
"w10046516_ajl","U","USM",3137,0,"READ","Pure U"
"w10056406_ap","U","USM",5348,100,"READ","Pure U"
"w10056406_ap","U","USM",2196,100,"READ","Pure U"
"w10084785_adb","U","USM",3253,100,"READ","Pure U"
"w10108610","U","USM",2866,0,"READ","Pure U"
"w976314_bas","U","USM",8742,100,"READ","Pure U"
"10081238_kdg","U","USM",4632,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",3640,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",6528,0,"READ","Pure U"
"w10003302_MPR","U","USM",2742,100,"READ","Pure U"
"w10004245","U","USM",639,0,"READ","Pure U"
"w10006900_vls","U","USM",1860,100,"READ","Pure U"
"w10011550","U","USM",8757,0,"READ","Pure U"
"w10012079","U","USM",15870,0,"READ","Pure U"
"w10030908_mob","U","USM",2919,100,"READ","Pure U"
"w10046516_ajl","U","USM",4066,100,"READ","Pure U"
"w10056406_ap","U","USM",4118,100,"READ","Pure U"
"w10084785_adb","U","USM",3643,100,"READ","Pure U"
"w10108610","U","USM",3353,0,"READ","Pure U"
"w976314_bas","U","USM",11759,100,"READ","Pure U"
"10081238_kdg","U","USM",9646,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",4807,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",5993,0,"READ","Pure U"
"w10003302_MPR","U","USM",3360,0,"READ","Pure U"
"w10004245","U","USM",1922,0,"READ","Pure U"
"w10006900_vls","U","USM",1232,0,"READ","Pure U"
"w10011550","U","USM",1750,0,"READ","Pure U"
"w10012079","U","USM",4546,0,"READ","Pure U"
"w10030908_mob","U","USM",11808,100,"READ","Pure U"
"w10046516_ajl","U","USM",4312,0,"READ","Pure U"
"w10056406_ap","U","USM",2260,100,"READ","Pure U"
"w10084785_adb","U","USM",4744,100,"READ","Pure U"
"w10108610","U","USM",4392,100,"READ","Pure U"
"w976314_bas","U","USM",15704,100,"READ","Pure U"
"10081238_kdg","U","USM",2691,100,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",4863,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",2702,0,"READ","Pure U"
"w10003302_MPR","U","USM",2211,0,"READ","Pure U"
"w10004245","U","USM",1066,0,"READ","Pure U"
"w10006900_vls","U","USM",3281,0,"READ","Pure U"
"w10011550","U","USM",10144,0,"READ","Pure U"
"w10012079","U","USM",3508,0,"READ","Pure U"
"w10030908_mob","U","USM",4467,0,"READ","Pure U"
"w10046516_ajl","U","USM",3882,100,"READ","Pure U"
"w10056406_ap","U","USM",3890,100,"READ","Pure U"
"w10084785_adb","U","USM",7210,100,"READ","Pure U"
"w10108610","U","USM",2825,0,"READ","Pure U"
"w976314_bas","U","USM",7057,100,"READ","Pure U"
"10081238_kdg","U","USM",2208,100,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",3683,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",2001,0,"READ","Pure U"
"w10003302_MPR","U","USM",1666,0,"READ","Pure U"
"w10004245","U","USM",3687,0,"READ","Pure U"
"w10006900_vls","U","USM",8982,0,"READ","Pure U"
"w10011550","U","USM",16597,100,"READ","Pure U"
"w10012079","U","USM",2929,100,"READ","Pure U"
"w10030908_mob","U","USM",3184,100,"READ","Pure U"
"w10046516_ajl","U","USM",3325,100,"READ","Pure U"
"w10056406_ap","U","USM",5024,100,"READ","Pure U"
"w10084785_adb","U","USM",3003,100,"READ","Pure U"
"w10108610","U","USM",2233,0,"READ","Pure U"
"w976314_bas","U","USM",10820,0,"READ","Pure U"
"10081238_kdg","U","USM",18844,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",9092,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",3140,0,"READ","Pure U"
"w10003302_MPR","U","USM",11816,0,"READ","Pure U"
"w10004245","U","USM",988,0,"READ","Pure U"
"w10006900_vls","U","USM",11575,0,"READ","Pure U"
"w10011550","U","USM",5629,100,"READ","Pure U"
"w10012079","U","USM",4920,100,"READ","Pure U"
"w10030908_mob","U","USM",25870,0,"READ","Pure U"
"w10046516_ajl","U","USM",3451,0,"READ","Pure U"
"w10056406_ap","U","USM",3419,100,"READ","Pure U"
"w10084785_adb","U","USM",4269,100,"READ","Pure U"
"w10108610","U","USM",12836,0,"READ","Pure U"
"w976314_bas","U","USM",1777,0,"READ","Pure U"
"10081238_kdg","U","USM",3187,0,"READ","Pure U"
"5ca27ccf9736bd00015f6ec8","U","Prolific",13467,0,"READ","Pure U"
"61280c26e1c6273040786bee","U","Prolific",3072,0,"READ","Pure U"
"w10003302_MPR","U","USM",1888,0,"READ","Pure U"
"w10004245","U","USM",2880,0,"READ","Pure U"
