"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type"
"10102869","U","USM",3379,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1004,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",1834,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",11298,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",15058,0,"Frequency","Mixed"
"984212","U","USM",3659,0,"Frequency","Mixed"
"988953","U","USM",3207,0,"Frequency","Mixed"
"992067","U","USM",7489,0,"Frequency","Mixed"
"w10019508ma","U","USM",4155,0,"Frequency","Mixed"
"w10033367_mel","U","USM",3204,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",12541,100,"Frequency","Mixed"
"w10043264","U","USM",1699,0,"Frequency","Mixed"
"w10048513sy","U","USM",3092,0,"Frequency","Mixed"
"w10060257","U","USM",2602,0,"Frequency","Mixed"
"w10066829","U","USM",1612,0,"Frequency","Mixed"
"w10104830_nn","U","USM",1563,0,"Frequency","Mixed"
"10022184","U","USM",3184,0,"Frequency","Mixed"
"10102869","U","USM",5381,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",4330,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3216,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",21884,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",15568,0,"Frequency","Mixed"
"984212","U","USM",6849,0,"Frequency","Mixed"
"988953","U","USM",2935,0,"Frequency","Mixed"
"992067","U","USM",2800,0,"Frequency","Mixed"
"w10016000","U","USM",1162,0,"Frequency","Mixed"
"w10019508ma","U","USM",2772,0,"Frequency","Mixed"
"w10033367_mel","U","USM",3786,0,"Frequency","Mixed"
"w10043264","U","USM",3836,0,"Frequency","Mixed"
"w10060257","U","USM",6950,0,"Frequency","Mixed"
"w10066829","U","USM",3311,100,"Frequency","Mixed"
"w10104830_nn","U","USM",1081,0,"Frequency","Mixed"
"10102869","S","USM",2856,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",1541,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",5928,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",12913,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",7659,100,"Frequency","Mixed"
"984212","S","USM",2466,0,"Frequency","Mixed"
"988953","S","USM",2113,0,"Frequency","Mixed"
"992067","S","USM",3347,100,"Frequency","Mixed"
"w10016000","S","USM",866,0,"Frequency","Mixed"
"w10019508ma","S","USM",3196,0,"Frequency","Mixed"
"w10033367_mel","S","USM",4581,0,"Frequency","Mixed"
"w10040029_rpm","S","USM",5563,100,"Frequency","Mixed"
"w10043264","S","USM",2465,100,"Frequency","Mixed"
"w10048513sy","S","USM",2985,100,"Frequency","Mixed"
"w10060257","S","USM",22360,0,"Frequency","Mixed"
"w10066829","S","USM",4446,100,"Frequency","Mixed"
"w10104830_nn","S","USM",5076,100,"Frequency","Mixed"
"10022184","S","USM",8830,100,"Frequency","Mixed"
"10102869","S","USM",2008,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",2805,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",4972,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",2378,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",4430,100,"Frequency","Mixed"
"988953","S","USM",2143,100,"Frequency","Mixed"
"992067","S","USM",2967,0,"Frequency","Mixed"
"w10016000","S","USM",1979,0,"Frequency","Mixed"
"w10019508ma","S","USM",3389,100,"Frequency","Mixed"
"w10033367_mel","S","USM",3150,100,"Frequency","Mixed"
"w10040029_rpm","S","USM",5818,100,"Frequency","Mixed"
"w10043264","S","USM",2461,100,"Frequency","Mixed"
"w10048513sy","S","USM",1531,100,"Frequency","Mixed"
"w10060257","S","USM",4009,100,"Frequency","Mixed"
"w10066829","S","USM",1822,100,"Frequency","Mixed"
"w10104830_nn","S","USM",3639,100,"Frequency","Mixed"
"10022184","U","USM",91390,0,"Frequency","Mixed"
"10102869","U","USM",1872,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",4101,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",4412,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",1083,0,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",4169,0,"Frequency","Mixed"
"984212","U","USM",4097,0,"Frequency","Mixed"
"988953","U","USM",1729,0,"Frequency","Mixed"
"992067","U","USM",4260,0,"Frequency","Mixed"
"w10019508ma","U","USM",3613,0,"Frequency","Mixed"
"w10033367_mel","U","USM",2196,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",3007,0,"Frequency","Mixed"
"w10043264","U","USM",3253,0,"Frequency","Mixed"
"w10048513sy","U","USM",7025,0,"Frequency","Mixed"
"w10060257","U","USM",4653,0,"Frequency","Mixed"
"w10066829","U","USM",1797,100,"Frequency","Mixed"
"w10104830_nn","U","USM",4373,0,"Frequency","Mixed"
"10022184","S","USM",11651,0,"Frequency","Mixed"
"10102869","S","USM",5105,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",4847,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",1686,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",20890,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",9954,100,"Frequency","Mixed"
"984212","S","USM",4316,0,"Frequency","Mixed"
"988953","S","USM",1711,0,"Frequency","Mixed"
"992067","S","USM",2908,0,"Frequency","Mixed"
"w10016000","S","USM",816,0,"Frequency","Mixed"
"w10019508ma","S","USM",3553,0,"Frequency","Mixed"
"w10033367_mel","S","USM",2632,0,"Frequency","Mixed"
"w10040029_rpm","S","USM",6801,100,"Frequency","Mixed"
"w10043264","S","USM",3821,100,"Frequency","Mixed"
"w10048513sy","S","USM",4087,100,"Frequency","Mixed"
"w10060257","S","USM",10757,100,"Frequency","Mixed"
"w10066829","S","USM",4274,100,"Frequency","Mixed"
"w10104830_nn","S","USM",2504,100,"Frequency","Mixed"
"10022184","S","USM",8428,0,"Frequency","Mixed"
"10102869","S","USM",2501,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",1797,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",5043,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",15677,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",11151,0,"Frequency","Mixed"
"984212","S","USM",7073,0,"Frequency","Mixed"
"988953","S","USM",3655,0,"Frequency","Mixed"
"992067","S","USM",5860,0,"Frequency","Mixed"
"w10016000","S","USM",861,0,"Frequency","Mixed"
"w10019508ma","S","USM",4413,0,"Frequency","Mixed"
"w10033367_mel","S","USM",2933,0,"Frequency","Mixed"
"w10040029_rpm","S","USM",6530,100,"Frequency","Mixed"
"w10043264","S","USM",2278,100,"Frequency","Mixed"
"w10048513sy","S","USM",2275,0,"Frequency","Mixed"
"w10060257","S","USM",9830,100,"Frequency","Mixed"
"w10066829","S","USM",4940,100,"Frequency","Mixed"
"w10104830_nn","S","USM",2520,100,"Frequency","Mixed"
"10022184","U","USM",18715,0,"Frequency","Mixed"
"10102869","U","USM",2825,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1035,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",4093,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",2555,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",33528,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",7534,0,"Frequency","Mixed"
"984212","U","USM",2920,0,"Frequency","Mixed"
"988953","U","USM",2019,0,"Frequency","Mixed"
"992067","U","USM",2034,0,"Frequency","Mixed"
"w10016000","U","USM",1263,0,"Frequency","Mixed"
"w10019508ma","U","USM",2891,100,"Frequency","Mixed"
"w10019508ma","U","USM",2550,100,"Frequency","Mixed"
"w10033367_mel","U","USM",3970,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",8374,0,"Frequency","Mixed"
"w10043264","U","USM",2306,0,"Frequency","Mixed"
"w10048513sy","U","USM",4431,0,"Frequency","Mixed"
"w10060257","U","USM",11354,0,"Frequency","Mixed"
"w10066829","U","USM",3841,0,"Frequency","Mixed"
"w10104830_nn","U","USM",5994,0,"Frequency","Mixed"
"10022184","U","USM",2186,0,"Frequency","Mixed"
"10102869","U","USM",2887,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1123,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3821,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",26211,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",3597,100,"Frequency","Mixed"
"984212","U","USM",3553,100,"Frequency","Mixed"
"988953","U","USM",1851,0,"Frequency","Mixed"
"992067","U","USM",20924,0,"Frequency","Mixed"
"w10016000","U","USM",953,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",6490,0,"Frequency","Mixed"
"w10043264","U","USM",6927,0,"Frequency","Mixed"
"w10048513sy","U","USM",2508,0,"Frequency","Mixed"
"w10060257","U","USM",5036,100,"Frequency","Mixed"
"w10066829","U","USM",1261,0,"Frequency","Mixed"
"10022184","S","USM",3777,100,"Frequency","Mixed"
"10102869","S","USM",1594,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",2399,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",7982,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",3749,100,"Frequency","Mixed"
"984212","S","USM",3509,0,"Frequency","Mixed"
"988953","S","USM",2251,0,"Frequency","Mixed"
"992067","S","USM",5182,100,"Frequency","Mixed"
"w10016000","S","USM",1378,100,"Frequency","Mixed"
"w10019508ma","S","USM",3510,0,"Frequency","Mixed"
"w10033367_mel","S","USM",3003,100,"Frequency","Mixed"
"w10040029_rpm","S","USM",8723,100,"Frequency","Mixed"
"w10043264","S","USM",2023,100,"Frequency","Mixed"
"w10048513sy","S","USM",2667,100,"Frequency","Mixed"
"w10060257","S","USM",5662,100,"Frequency","Mixed"
"w10066829","S","USM",2700,100,"Frequency","Mixed"
"w10104830_nn","S","USM",1767,100,"Frequency","Mixed"
"10022184","S","USM",5548,0,"Frequency","Mixed"
"10102869","S","USM",2080,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",2312,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",3009,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",3280,100,"Frequency","Mixed"
"984212","S","USM",5838,100,"Frequency","Mixed"
"988953","S","USM",2488,100,"Frequency","Mixed"
"992067","S","USM",1621,100,"Frequency","Mixed"
"w10016000","S","USM",1547,100,"Frequency","Mixed"
"w10019508ma","S","USM",2083,100,"Frequency","Mixed"
"w10033367_mel","S","USM",2094,100,"Frequency","Mixed"
"w10040029_rpm","S","USM",4166,100,"Frequency","Mixed"
"w10043264","S","USM",1969,100,"Frequency","Mixed"
"w10048513sy","S","USM",3454,100,"Frequency","Mixed"
"w10060257","S","USM",8794,0,"Frequency","Mixed"
"w10066829","S","USM",3690,100,"Frequency","Mixed"
"w10104830_nn","S","USM",1518,100,"Frequency","Mixed"
"10022184","U","USM",7408,0,"Frequency","Mixed"
"10102869","U","USM",2883,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",6687,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",11282,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",5585,0,"Frequency","Mixed"
"984212","U","USM",3487,100,"Frequency","Mixed"
"988953","U","USM",3890,0,"Frequency","Mixed"
"992067","U","USM",5435,0,"Frequency","Mixed"
"w10016000","U","USM",871,0,"Frequency","Mixed"
"w10019508ma","U","USM",3246,0,"Frequency","Mixed"
"w10033367_mel","U","USM",3854,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",3529,0,"Frequency","Mixed"
"w10048513sy","U","USM",6580,100,"Frequency","Mixed"
"w10060257","U","USM",4889,0,"Frequency","Mixed"
"w10066829","U","USM",1009,0,"Frequency","Mixed"
"w10104830_nn","U","USM",1812,0,"Frequency","Mixed"
"10022184","U","USM",3006,0,"Frequency","Mixed"
"10102869","U","USM",4202,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1338,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",2819,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",17839,100,"Frequency","Mixed"
"988953","U","USM",2708,0,"Frequency","Mixed"
"w10016000","U","USM",914,0,"Frequency","Mixed"
"w10019508ma","U","USM",4027,0,"Frequency","Mixed"
"w10033367_mel","U","USM",2695,0,"Frequency","Mixed"
"w10043264","U","USM",3768,100,"Frequency","Mixed"
"w10048513sy","U","USM",3824,0,"Frequency","Mixed"
"w10060257","U","USM",3328,0,"Frequency","Mixed"
"w10066829","U","USM",1480,0,"Frequency","Mixed"
"w10104830_nn","U","USM",2388,0,"Frequency","Mixed"
"10022184","S","USM",4656,100,"Frequency","Mixed"
"10102869","S","USM",2528,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",2573,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",1668,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",1988,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",3950,100,"Frequency","Mixed"
"984212","S","USM",7544,100,"Frequency","Mixed"
"988953","S","USM",1637,100,"Frequency","Mixed"
"w10016000","S","USM",1692,100,"Frequency","Mixed"
"w10019508ma","S","USM",3452,100,"Frequency","Mixed"
"w10033367_mel","S","USM",3152,0,"Frequency","Mixed"
"w10040029_rpm","S","USM",4034,100,"Frequency","Mixed"
"w10048513sy","S","USM",2492,100,"Frequency","Mixed"
"w10060257","S","USM",3326,100,"Frequency","Mixed"
"w10066829","S","USM",2134,100,"Frequency","Mixed"
"w10104830_nn","S","USM",2416,100,"Frequency","Mixed"
"10022184","U","USM",3951,0,"Frequency","Mixed"
"10102869","U","USM",4161,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",3225,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3429,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",19187,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",4356,0,"Frequency","Mixed"
"984212","U","USM",3266,0,"Frequency","Mixed"
"988953","U","USM",2040,0,"Frequency","Mixed"
"992067","U","USM",4565,0,"Frequency","Mixed"
"w10016000","U","USM",3048,0,"Frequency","Mixed"
"w10019508ma","U","USM",8963,0,"Frequency","Mixed"
"w10033367_mel","U","USM",6487,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",8532,0,"Frequency","Mixed"
"w10043264","U","USM",2403,0,"Frequency","Mixed"
"w10048513sy","U","USM",2349,0,"Frequency","Mixed"
"w10066829","U","USM",4212,100,"Frequency","Mixed"
"w10066829","U","USM",1891,100,"Frequency","Mixed"
"w10104830_nn","U","USM",2494,0,"Frequency","Mixed"
"10022184","S","USM",3613,100,"Frequency","Mixed"
"10102869","S","USM",2569,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",2828,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",2895,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",3739,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",6199,100,"Frequency","Mixed"
"984212","S","USM",5293,100,"Frequency","Mixed"
"988953","S","USM",2766,100,"Frequency","Mixed"
"992067","S","USM",2966,100,"Frequency","Mixed"
"w10016000","S","USM",3906,100,"Frequency","Mixed"
"w10019508ma","S","USM",23327,0,"Frequency","Mixed"
"w10033367_mel","S","USM",4024,100,"Frequency","Mixed"
"w10040029_rpm","S","USM",8586,100,"Frequency","Mixed"
"w10043264","S","USM",3128,100,"Frequency","Mixed"
"w10048513sy","S","USM",1617,100,"Frequency","Mixed"
"w10060257","S","USM",7424,100,"Frequency","Mixed"
"w10066829","S","USM",2063,0,"Frequency","Mixed"
"w10104830_nn","S","USM",2070,100,"Frequency","Mixed"
"10022184","U","USM",2271,0,"Frequency","Mixed"
"10102869","U","USM",5476,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1682,0,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",4437,0,"Frequency","Mixed"
"984212","U","USM",2955,0,"Frequency","Mixed"
"988953","U","USM",1499,0,"Frequency","Mixed"
"992067","U","USM",6703,0,"Frequency","Mixed"
"w10016000","U","USM",1541,0,"Frequency","Mixed"
"w10019508ma","U","USM",7622,0,"Frequency","Mixed"
"w10033367_mel","U","USM",6018,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",7224,0,"Frequency","Mixed"
"w10043264","U","USM",2525,0,"Frequency","Mixed"
"w10048513sy","U","USM",11856,0,"Frequency","Mixed"
"w10060257","U","USM",420,0,"Frequency","Mixed"
"w10066829","U","USM",1866,0,"Frequency","Mixed"
"w10104830_nn","U","USM",1243,0,"Frequency","Mixed"
"10022184","U","USM",44599,0,"Frequency","Mixed"
"10102869","U","USM",4691,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",2823,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3079,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",17599,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",17209,0,"Frequency","Mixed"
"984212","U","USM",3257,0,"Frequency","Mixed"
"988953","U","USM",2262,0,"Frequency","Mixed"
"992067","U","USM",1983,0,"Frequency","Mixed"
"w10016000","U","USM",4101,100,"Frequency","Mixed"
"w10019508ma","U","USM",5472,0,"Frequency","Mixed"
"w10033367_mel","U","USM",4885,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",4949,100,"Frequency","Mixed"
"w10043264","U","USM",5277,0,"Frequency","Mixed"
"w10048513sy","U","USM",1566,100,"Frequency","Mixed"
"w10060257","U","USM",11134,0,"Frequency","Mixed"
"w10060257","U","USM",1753,0,"Frequency","Mixed"
"w10066829","U","USM",1843,0,"Frequency","Mixed"
"w10104830_nn","U","USM",2065,100,"Frequency","Mixed"
"10022184","S","USM",15871,0,"Frequency","Mixed"
"10102869","S","USM",2924,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",5069,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",7167,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",2211,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",3416,0,"Frequency","Mixed"
"984212","S","USM",3935,0,"Frequency","Mixed"
"988953","S","USM",1915,0,"Frequency","Mixed"
"992067","S","USM",5440,0,"Frequency","Mixed"
"w10016000","S","USM",2181,100,"Frequency","Mixed"
"w10019508ma","S","USM",2920,0,"Frequency","Mixed"
"w10033367_mel","S","USM",2998,100,"Frequency","Mixed"
"w10040029_rpm","S","USM",7385,0,"Frequency","Mixed"
"w10043264","S","USM",2706,100,"Frequency","Mixed"
"w10048513sy","S","USM",3419,0,"Frequency","Mixed"
"w10060257","S","USM",4055,100,"Frequency","Mixed"
"w10066829","S","USM",1998,100,"Frequency","Mixed"
"w10104830_nn","S","USM",3268,0,"Frequency","Mixed"
"10022184","U","USM",2180,0,"Frequency","Mixed"
"10102869","U","USM",9289,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1195,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3774,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",13758,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",4186,100,"Frequency","Mixed"
"984212","U","USM",3219,0,"Frequency","Mixed"
"988953","U","USM",4242,0,"Frequency","Mixed"
"992067","U","USM",10382,0,"Frequency","Mixed"
"992067","U","USM",3095,0,"Frequency","Mixed"
"w10016000","U","USM",830,0,"Frequency","Mixed"
"w10019508ma","U","USM",2527,0,"Frequency","Mixed"
"w10033367_mel","U","USM",4248,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",2950,0,"Frequency","Mixed"
"w10043264","U","USM",4073,0,"Frequency","Mixed"
"w10048513sy","U","USM",2851,0,"Frequency","Mixed"
"w10060257","U","USM",27979,0,"Frequency","Mixed"
"w10066829","U","USM",5075,100,"Frequency","Mixed"
"w10104830_nn","U","USM",1858,0,"Frequency","Mixed"
"10022184","U","USM",21940,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",3324,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",5589,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",15346,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",10051,0,"Frequency","Mixed"
"984212","U","USM",3010,0,"Frequency","Mixed"
"988953","U","USM",6302,0,"Frequency","Mixed"
"992067","U","USM",15371,0,"Frequency","Mixed"
"w10016000","U","USM",2346,100,"Frequency","Mixed"
"w10019508ma","U","USM",2530,0,"Frequency","Mixed"
"w10033367_mel","U","USM",2659,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",11662,100,"Frequency","Mixed"
"w10043264","U","USM",4558,0,"Frequency","Mixed"
"w10048513sy","U","USM",18615,100,"Frequency","Mixed"
"w10060257","U","USM",12238,100,"Frequency","Mixed"
"w10066829","U","USM",5912,100,"Frequency","Mixed"
"w10104830_nn","U","USM",1359,0,"Frequency","Mixed"
"10022184","U","USM",5190,0,"Frequency","Mixed"
"10102869","U","USM",5339,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",4269,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",7911,0,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",49246,0,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",7212,100,"Frequency","Mixed"
"984212","U","USM",6577,0,"Frequency","Mixed"
"988953","U","USM",3009,0,"Frequency","Mixed"
"992067","U","USM",6618,0,"Frequency","Mixed"
"w10016000","U","USM",1691,0,"Frequency","Mixed"
"w10019508ma","U","USM",3783,0,"Frequency","Mixed"
"w10033367_mel","U","USM",5019,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",4125,0,"Frequency","Mixed"
"w10043264","U","USM",8080,0,"Frequency","Mixed"
"w10048513sy","U","USM",2556,0,"Frequency","Mixed"
"w10060257","U","USM",4225,0,"Frequency","Mixed"
"w10066829","U","USM",4684,0,"Frequency","Mixed"
"w10104830_nn","U","USM",5918,0,"Frequency","Mixed"
"10022184","U","USM",2327,0,"Frequency","Mixed"
"10102869","U","USM",3013,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",3497,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",3120,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",10833,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",4316,100,"Frequency","Mixed"
"984212","U","USM",7213,0,"Frequency","Mixed"
"988953","U","USM",2296,0,"Frequency","Mixed"
"992067","U","USM",5498,0,"Frequency","Mixed"
"w10016000","U","USM",4430,100,"Frequency","Mixed"
"w10019508ma","U","USM",2691,0,"Frequency","Mixed"
"w10033367_mel","U","USM",2526,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",7477,0,"Frequency","Mixed"
"w10043264","U","USM",3003,0,"Frequency","Mixed"
"w10048513sy","U","USM",2509,0,"Frequency","Mixed"
"w10060257","U","USM",10411,100,"Frequency","Mixed"
"w10066829","U","USM",2717,100,"Frequency","Mixed"
"w10104830_nn","U","USM",2614,100,"Frequency","Mixed"
"10022184","U","USM",2653,0,"Frequency","Mixed"
"10102869","U","USM",2302,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",4523,100,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",1632,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",21914,100,"Frequency","Mixed"
"984212","U","USM",3442,0,"Frequency","Mixed"
"992067","U","USM",2457,0,"Frequency","Mixed"
"w10016000","U","USM",920,0,"Frequency","Mixed"
"w10019508ma","U","USM",3640,0,"Frequency","Mixed"
"w10033367_mel","U","USM",4410,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",5196,100,"Frequency","Mixed"
"w10043264","U","USM",3130,100,"Frequency","Mixed"
"w10048513sy","U","USM",2265,0,"Frequency","Mixed"
"w10060257","U","USM",7340,0,"Frequency","Mixed"
"w10066829","U","USM",4916,0,"Frequency","Mixed"
"w10104830_nn","U","USM",7444,100,"Frequency","Mixed"
"10022184","U","USM",7014,0,"Frequency","Mixed"
"10102869","U","USM",3625,100,"Frequency","Mixed"
"10102869","U","USM",1745,100,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","U","Prolific",1555,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","U","Prolific",1192,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","U","Prolific",28981,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",3179,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","U","Prolific",2705,100,"Frequency","Mixed"
"984212","U","USM",3364,0,"Frequency","Mixed"
"988953","U","USM",2043,0,"Frequency","Mixed"
"992067","U","USM",2443,0,"Frequency","Mixed"
"w10016000","U","USM",965,0,"Frequency","Mixed"
"w10033367_mel","U","USM",5613,0,"Frequency","Mixed"
"w10040029_rpm","U","USM",7068,100,"Frequency","Mixed"
"w10043264","U","USM",2864,100,"Frequency","Mixed"
"w10048513sy","U","USM",12416,0,"Frequency","Mixed"
"w10060257","U","USM",3913,0,"Frequency","Mixed"
"w10066829","U","USM",5572,100,"Frequency","Mixed"
"w10104830_nn","U","USM",10384,100,"Frequency","Mixed"
"10022184","S","USM",4330,100,"Frequency","Mixed"
"10102869","S","USM",10034,0,"Frequency","Mixed"
"5eba75d1758c7a1cffb62685","S","Prolific",1375,0,"Frequency","Mixed"
"5ed6b2dd7478e0122030e7ff","S","Prolific",1987,100,"Frequency","Mixed"
"6046c6a2e1974f13d5bb6470","S","Prolific",23015,100,"Frequency","Mixed"
"611eeab62b4134c65210f278","S","Prolific",6510,0,"Frequency","Mixed"
"984212","S","USM",2824,0,"Frequency","Mixed"
"988953","S","USM",2898,0,"Frequency","Mixed"
"992067","S","USM",2088,0,"Frequency","Mixed"
"w10016000","S","USM",1136,0,"Frequency","Mixed"
"w10019508ma","S","USM",3287,0,"Frequency","Mixed"
"w10033367_mel","S","USM",2275,0,"Frequency","Mixed"
"w10040029_rpm","S","USM",6895,100,"Frequency","Mixed"
"w10043264","S","USM",2733,100,"Frequency","Mixed"
